     Time_Now  Buffer_Level 
      92.7314       29.4651
      92.7314       31.4651
      95.6138       28.5827
      95.6138       30.5827
       96.073       30.1235
       96.073       32.1235
      98.5132       29.6833
      98.5132       31.6833
      103.011       27.1855
      103.011       29.1855
      104.143       28.0533
      104.143       30.0533
      104.868       29.3284
      104.868       31.3284
      106.925       29.2712
      106.925       31.2712
      108.674       29.5227
      108.674       31.5227
       110.78       29.4162
       110.78       31.4162
      114.138       28.0588
      114.138       30.0588
      116.237       27.9595
      116.237       29.9595
      118.522       27.6747
      118.522       29.6747
      120.315        27.882
      120.315        29.882
       120.41        29.786
       120.41        31.786
      123.669       28.5279
      123.669       30.5279
      125.665       28.5311
      125.665       30.5311
      127.223        28.973
      127.223        30.973
      128.782       29.4148
      128.782       31.4148
      130.582       29.6144
      130.582       31.6144
      132.256       29.9401
      132.256       31.9401
      136.668       27.5281
      136.668       29.5281
      137.601       28.5951
      137.601       30.5951
      138.712       29.4841
      138.712       31.4841
       142.37        27.827
       142.37        29.827
      143.116         29.08
      143.116         31.08
      145.348       28.8486
      145.348       30.8486
      148.889       27.3075
      148.889       29.3075
      150.905        27.292
      150.905        29.292
       152.78       27.4167
       152.78       29.4167
      153.958       28.2387
      153.958       30.2387
      157.885       26.3119
      157.885       28.3119
      159.158       27.0388
      159.158       29.0388
      160.293       27.9036
      160.293       29.9036
      162.396       27.8009
      162.396       29.8009
      165.163       27.0332
      165.163       29.0332
      166.045       28.1512
      166.045       30.1512
      167.517       28.6794
      167.517       30.6794
      168.863       29.3335
      168.863       31.3335
       173.45       26.7466
       173.45       28.7466
      175.364       26.8328
      175.364       28.8328
      176.884       27.3125
      176.884       29.3125
        177.7       28.4964
        177.7       30.4964
      179.113       29.0839
      179.113       31.0839
      182.359       27.8371
      182.359       29.8371
      183.721       28.4751
      183.721       30.4751
      184.792       29.4049
      184.792       31.4049
      186.621       29.5754
      186.621       31.5754
       191.17       27.0262
       191.17       29.0262
        192.1       28.0961
        192.1       30.0961
      192.673       29.5234
      192.673       31.5234
      196.491       27.7059
      196.491       29.7059
      196.696       29.5006
      196.696       31.5006
      196.885       31.3116
      196.885       33.3116
      198.448       31.7486
      198.448       33.7486
      204.221       27.9753
      204.221       29.9753
      204.708       29.4884
      204.708       31.4884
      207.196       29.0007
      207.196       31.0007
      209.671       28.5256
      209.671       30.5256
      212.402        27.795
      212.402        29.795
      214.742       27.4542
      214.742       29.4542
      215.291       28.9055
      215.291       30.9055
      217.965       28.2311
      217.965       30.2311
      218.241       29.9558
      218.241       31.9558
      222.239       27.9574
      222.239       29.9574
      224.966       27.2305
      224.966       29.2305
      226.318       27.8783
      226.318       29.8783
      227.091       29.1051
      227.091       31.1051
      228.462       29.7343
      228.462       31.7343
      229.339       30.8574
      229.339       32.8574
      230.905       31.2918
      230.905       33.2918
      236.519        27.677
      236.519        29.677
      237.247       28.9491
      237.247       30.9491
      239.442       28.7542
      239.442       30.7542
      240.259       29.9371
      240.259       31.9371
      243.762       28.4348
      243.762       30.4348
      244.093       30.1032
      244.093       32.1032
      246.305       29.8916
      246.305       31.8916
      250.746       27.4507
      250.746       29.4507
      251.527       28.6691
      251.527       30.6691
      253.044       29.1522
      253.044       31.1522
      254.154       30.0428
      254.154       32.0428
      255.423       30.7735
      255.423       32.7735
      260.081       28.1158
      260.081       30.1158
       260.99        29.207
       260.99        31.207
       261.94       30.2562
       261.94       32.2562
      265.192       29.0049
      265.192       31.0049
      266.374       29.8228
      266.374       31.8228
      268.919       29.2779
      268.919       31.2779
      269.279       30.9174
      269.279       32.9174
      271.104       31.0928
      271.104       33.0928
      274.134       30.0624
      274.134       32.0624
      275.704        30.492
      275.704        32.492
      279.983       28.2134
      279.983       30.2134
      280.607       29.5896
      280.607       31.5896
       284.41       27.7862
       284.41       29.7862
      285.332       28.8649
      285.332       30.8649
      286.297       29.8997
      286.297       31.8997
      290.559       27.6374
      290.559       29.6374
      292.729       27.4679
      292.729       29.4679
      294.833       27.3637
      294.833       29.3637
      297.205        26.992
      297.205        28.992
      298.273       27.9231
      298.273       29.9231
      301.228       26.9683
      301.228       28.9683
       301.96       28.2362
       301.96       30.2362
      302.798       29.3988
      302.798       31.3988
      306.114       28.0829
      306.114       30.0829
      307.899       28.2974
      307.899       30.2974
      309.274       28.9228
      309.274       30.9228
      312.057       28.1398
      312.057       30.1398
      314.412        27.784
      314.412        29.784
      315.174       29.0222
      315.174       31.0222
      318.206       27.9902
      318.206       29.9902
      319.377       28.8195
      319.377       30.8195
       322.05        28.147
       322.05        30.147
      324.632       27.5644
      324.632       29.5644
      325.131       29.0656
      325.131       31.0656
      325.742       30.4548
      325.742       32.4548
      327.941       30.2553
      327.941       32.2553
      332.505       27.6915
      332.505       29.6915
       333.17       29.0262
       333.17       31.0262
       334.21       29.9861
       334.21       31.9861
      335.081       31.1152
      335.081       33.1152
      337.558       30.6389
      337.558       32.6389
      339.009       31.1872
      339.009       33.1872
      341.694       30.5021
      341.694       32.5021
      343.439       30.7578
      343.439       32.7578
      347.575       28.6217
      347.575       30.6217
      348.371        29.825
      348.371        31.825
      353.973       26.2235
      353.973       28.2235
      355.592       26.6043
      355.592       28.6043
       357.29       26.9061
       357.29       28.9061
      359.173       27.0233
      359.173       29.0233
      360.662       27.5341
      360.662       29.5341
      362.745       27.4515
      362.745       29.4515
      364.182       28.0146
      364.182       30.0146
      365.152       29.0446
      365.152       31.0446
      367.687       28.5097
      367.687       30.5097
      370.285       27.9114
      370.285       29.9114
      372.368       27.8283
      372.368       29.8283
      372.961       29.2352
      372.961       31.2352
      374.248       29.9481
      374.248       31.9481
      378.467       27.7297
      378.467       29.7297
      378.829       29.3677
      378.829       31.3677
      382.382       27.8145
      382.382       29.8145
      382.684       29.5125
      382.684       31.5125
      383.072       31.1244
      383.072       33.1244
      386.275       29.9211
      386.275       31.9211
      389.112       29.0844
      389.112       31.0844
      389.821       30.3751
      389.821       32.3751
      391.323       30.8738
      391.323       32.8738
      395.873       28.3233
      395.873       30.3233
      396.763       29.4335
      396.763       31.4335
      398.047       30.1496
      398.047       32.1496
       402.72        27.476
       402.72        29.476
      403.388       28.8089
      403.388       30.8089
      405.588       28.6088
      405.588       30.6088
      406.227       29.9695
      406.227       31.9695
      406.972       31.2242
      406.972       33.2242
       412.04       28.1565
       412.04       30.1565
       412.65        29.547
       412.65        31.547
      416.021       28.1751
      416.021       30.1751
